10005
10012
10032
10095
10131
11304
20018
21301
21304
21307
21308
21309
21310
30071
30073
30074
30077
30084
31305
31308
31309
40007
40018
40050
40154
41314
41319
41324
41328
50002
50006
50054
50103
50138
50145
50224
50280
50309
50488
50547
50567
50684
50717
51310
51317
53302
53306
61325
61326
70006
70029
80003
100054
100137
100183
100204
100209
100244
110030
110038
110041
110128
111313
111335
113301
120028
130013
131323
140002
140007
140015
140018
140052
140118
140191
140210
140258
140286
141302
141306
141328
141346
141349
143300
143301
150069
150089
150128
160089
161377
170166
171303
171312
171318
171322
171324
171338
171344
171356
171373
171382
180010
180079
180080
190116
190144
190145
190266
191318
200018
200033
201301
201312
210011
220010
220075
220171
221300
230110
230132
230197
230269
230273
230277
231303
231322
231323
240206
241300
241306
241341
241343
241344
241346
241347
241348
241349
241350
241351
241352
241353
241354
241355
241356
241357
241358
241359
241360
241363
241364
241365
241366
241367
241368
241369
241370
241372
241373
241374
241375
241376
241377
241378
241379
241380
241381
243300
243302
243303
250001
250002
250004
250006
250007
250012
250017
250018
250019
250020
250025
250031
250034
250036
250038
250040
250042
250043
250048
250049
250050
250057
250058
250060
250067
250072
250077
250078
250079
250081
250082
250084
250093
250094
250095
250096
250097
250099
250100
250102
250104
250117
250123
250124
250126
250127
250128
250134
250136
250138
250151
250152
250162
250163
250167
250168
251300
251302
251303
251304
251305
251306
251307
251308
251309
251312
251313
251314
251315
251316
251317
251318
251319
251320
251322
251323
251325
251326
251327
260017
260020
260022
260032
260050
260052
260108
260141
260142
260175
260183
260214
260227
261306
261309
261310
261311
261314
261318
261322
261325
261327
261329
261335
261336
263301
270003
271304
271309
271321
271339
280009
280013
280133
281300
281301
281302
281303
281309
281312
281314
281315
281316
281319
281326
281327
281331
281334
281335
281336
281338
281340
281342
281344
281346
281347
281349
281351
281352
281354
281360
281361
281363
281364
290021
290022
290041
290042
290045
290057
291304
291306
291314
300020
310009
310010
310011
310029
310032
310034
310038
310044
310050
310054
310070
310075
310081
310091
310096
310108
310110
310112
310119
320018
320058
320059
320060
320062
320067
320070
320074
320085
321301
321302
321307
321309
330006
330023
330024
330033
330049
330055
330058
330059
330065
330074
330078
330085
330102
330103
330111
330136
330181
330195
330198
330304
330385
330386
330393
331303
340030
340047
340127
340132
340144
340156
340171
341302
341320
341323
350063
350064
351305
351312
351318
351319
351331
360051
360076
360098
360133
360245
360262
360274
363306
363308
370034
370048
370049
370054
370183
370214
370222
371311
371313
371330
371331
371332
381319
390013
390025
390032
390066
390079
390093
390111
390123
390146
390156
390163
390168
390180
390195
390219
390258
390321
390330
393303
400001
400003
400004
400005
400006
400007
400009
400010
400011
400012
400013
400014
400015
400016
400018
400019
400021
400022
400026
400032
400044
400048
400061
400079
400087
400098
400102
400103
400104
400105
400106
400109
400110
400111
400112
400113
400120
400123
